comparison,half_life,group
RS_vs_Ctrl,28.02689609,group_2
RS_vs_Ctrl,27.78701866,group_2
RS_vs_Ctrl,27.75252965,group_2
RS_vs_Ctrl,27.75252965,group_2
RS_vs_Ctrl,27.75252965,group_2
RS_vs_Ctrl,27.58465379,group_2
RS_vs_Ctrl,27.35171575,group_2
RS_vs_Ctrl,27.31883656,group_2
RS_vs_Ctrl,27.28603632,group_2
RS_vs_Ctrl,27.2046462,group_2
RS_vs_Ctrl,27.1886397,group_2
RS_vs_Ctrl,27.09087706,group_2
RS_vs_Ctrl,27.09087706,group_2
RS_vs_Ctrl,27.05914977,group_2
RS_vs_Ctrl,26.89848968,group_2
RS_vs_Ctrl,26.83496634,group_2
RS_vs_Ctrl,26.83496634,group_2
RS_vs_Ctrl,26.80279883,group_2
RS_vs_Ctrl,26.67746293,group_2
RS_vs_Ctrl,26.64618385,group_2
RS_vs_Ctrl,26.61497804,group_2
RS_vs_Ctrl,26.41365675,group_2
RS_vs_Ctrl,26.39856726,group_2
RS_vs_Ctrl,26.39856726,group_2
RS_vs_Ctrl,26.15551038,group_2
RS_vs_Ctrl,26.09544389,group_2
RS_vs_Ctrl,26.03467475,group_2
RS_vs_Ctrl,25.93094707,group_2
RS_vs_Ctrl,25.9164039,group_2
RS_vs_Ctrl,25.68162951,group_2
RS_vs_Ctrl,25.50867334,group_2
RS_vs_Ctrl,25.22553245,group_2
RS_vs_Ctrl,25.22553245,group_2
RS_vs_Ctrl,25.16965687,group_2
RS_vs_Ctrl,25.16965687,group_2
RS_vs_Ctrl,25.00350554,group_2
RS_vs_Ctrl,24.94860816,group_2
RS_vs_Ctrl,24.92124977,group_2
RS_vs_Ctrl,24.89395132,group_2
RS_vs_Ctrl,24.89395132,group_2
RS_vs_Ctrl,24.89395132,group_2
RS_vs_Ctrl,24.67769797,group_2
RS_vs_Ctrl,24.65049186,group_2
RS_vs_Ctrl,24.65049186,group_2
RS_vs_Ctrl,24.58404613,group_2
RS_vs_Ctrl,24.57097414,group_2
RS_vs_Ctrl,24.57053865,group_2
RS_vs_Ctrl,24.41174828,group_2
RS_vs_Ctrl,24.20375657,group_2
RS_vs_Ctrl,24.20375657,group_2
RS_vs_Ctrl,24.20375657,group_2
RS_vs_Ctrl,24.10108416,group_2
RS_vs_Ctrl,24.05007392,group_2
RS_vs_Ctrl,23.99927916,group_2
RS_vs_Ctrl,23.97437675,group_2
RS_vs_Ctrl,23.79822772,group_2
RS_vs_Ctrl,23.7733329,group_2
RS_vs_Ctrl,23.7484901,group_2
RS_vs_Ctrl,23.69895995,group_2
RS_vs_Ctrl,23.60051687,group_2
RS_vs_Ctrl,23.52682033,group_2
RS_vs_Ctrl,23.45437622,group_2
RS_vs_Ctrl,23.42979923,group_2
RS_vs_Ctrl,23.38198251,group_2
RS_vs_Ctrl,23.22645781,group_2
RS_vs_Ctrl,23.21478935,group_2
RS_vs_Ctrl,23.19109961,group_2
RS_vs_Ctrl,23.12031957,group_2
RS_vs_Ctrl,23.12031957,group_2
RS_vs_Ctrl,23.06108995,group_2
RS_vs_Ctrl,22.97966683,group_2
RS_vs_Ctrl,22.95645428,group_2
RS_vs_Ctrl,22.9329092,group_2
RS_vs_Ctrl,22.91016958,group_2
RS_vs_Ctrl,22.90979097,group_2
RS_vs_Ctrl,22.70380546,group_2
RS_vs_Ctrl,22.61380946,group_2
RS_vs_Ctrl,22.61344058,group_2
RS_vs_Ctrl,22.54613758,group_2
RS_vs_Ctrl,22.52379218,group_2
RS_vs_Ctrl,22.50149103,group_2
RS_vs_Ctrl,22.41272632,group_2
RS_vs_Ctrl,22.39064446,group_2
RS_vs_Ctrl,22.34661102,group_2
RS_vs_Ctrl,22.30275043,group_2
RS_vs_Ctrl,22.30275043,group_2
RS_vs_Ctrl,22.17219565,group_2
RS_vs_Ctrl,22.10748977,group_2
RS_vs_Ctrl,22.10713723,group_2
RS_vs_Ctrl,22.08600499,group_2
RS_vs_Ctrl,21.95762036,group_2
RS_vs_Ctrl,21.89415902,group_2
RS_vs_Ctrl,21.83140726,group_2
RS_vs_Ctrl,21.62300913,group_2
RS_vs_Ctrl,21.62300913,group_2
RS_vs_Ctrl,21.60245526,group_2
RS_vs_Ctrl,21.45999723,group_2
RS_vs_Ctrl,21.45966503,group_2
RS_vs_Ctrl,21.37891495,group_2
RS_vs_Ctrl,21.18938556,group_2
RS_vs_Ctrl,21.17967368,group_2
RS_vs_Ctrl,21.10101314,group_2
RS_vs_Ctrl,20.964437,group_2
RS_vs_Ctrl,20.90689451,group_2
RS_vs_Ctrl,20.86849859,group_2
RS_vs_Ctrl,20.79212828,group_2
RS_vs_Ctrl,20.75415236,group_2
RS_vs_Ctrl,20.75415236,group_2
RS_vs_Ctrl,20.73490624,group_2
RS_vs_Ctrl,20.67799829,group_2
RS_vs_Ctrl,20.64996888,group_2
RS_vs_Ctrl,20.60301342,group_2
RS_vs_Ctrl,20.60301342,group_2
RS_vs_Ctrl,20.56572456,group_2
RS_vs_Ctrl,20.4182099,group_2
RS_vs_Ctrl,20.30843458,group_2
RS_vs_Ctrl,20.27220346,group_2
RS_vs_Ctrl,20.25413633,group_2
RS_vs_Ctrl,20.23610138,group_2
RS_vs_Ctrl,20.2092564,group_2
RS_vs_Ctrl,20.16428162,group_2
RS_vs_Ctrl,20.16428162,group_2
RS_vs_Ctrl,20.12856257,group_2
RS_vs_Ctrl,20.09296984,group_2
RS_vs_Ctrl,20.02216068,group_2
RS_vs_Ctrl,20.02216068,group_2
RS_vs_Ctrl,19.98694292,group_2
RS_vs_Ctrl,19.95184884,group_2
RS_vs_Ctrl,19.91687778,group_2
RS_vs_Ctrl,19.84730216,group_2
RS_vs_Ctrl,19.84730216,group_2
RS_vs_Ctrl,19.82998414,group_2
RS_vs_Ctrl,19.76073155,group_2
RS_vs_Ctrl,19.70931887,group_2
RS_vs_Ctrl,19.67547136,group_2
RS_vs_Ctrl,19.67519211,group_2
RS_vs_Ctrl,19.60701461,group_2
RS_vs_Ctrl,19.50631585,group_2
RS_vs_Ctrl,19.47288788,group_2
RS_vs_Ctrl,19.27443358,group_2
RS_vs_Ctrl,19.27443358,group_2
RS_vs_Ctrl,19.24179498,group_2
RS_vs_Ctrl,19.24179498,group_2
RS_vs_Ctrl,19.12842522,group_2
RS_vs_Ctrl,19.09627882,group_2
RS_vs_Ctrl,19.08024611,group_2
RS_vs_Ctrl,19.03204779,group_2
RS_vs_Ctrl,19.01638355,group_2
RS_vs_Ctrl,19.01638355,group_2
RS_vs_Ctrl,18.87398722,group_2
RS_vs_Ctrl,18.81149566,group_2
RS_vs_Ctrl,18.79593738,group_2
RS_vs_Ctrl,18.76515189,group_2
RS_vs_Ctrl,18.70312545,group_2
RS_vs_Ctrl,18.62622921,group_2
RS_vs_Ctrl,18.58054364,group_2
RS_vs_Ctrl,18.5502109,group_2
RS_vs_Ctrl,18.5502109,group_2
RS_vs_Ctrl,18.459804,group_2
RS_vs_Ctrl,18.459804,group_2
RS_vs_Ctrl,18.42986388,group_2
RS_vs_Ctrl,18.42986388,group_2
RS_vs_Ctrl,18.40026494,group_2
RS_vs_Ctrl,18.40002072,group_2
RS_vs_Ctrl,18.40002072,group_2
RS_vs_Ctrl,18.40002072,group_2
RS_vs_Ctrl,18.37027405,group_2
RS_vs_Ctrl,18.34062341,group_2
RS_vs_Ctrl,18.34062341,group_2
RS_vs_Ctrl,18.32583395,group_2
RS_vs_Ctrl,18.31106833,group_2
RS_vs_Ctrl,18.28160835,group_2
RS_vs_Ctrl,18.22297186,group_2
RS_vs_Ctrl,18.20837146,group_2
RS_vs_Ctrl,18.2081323,group_2
RS_vs_Ctrl,18.16471031,group_2
RS_vs_Ctrl,18.14283943,group_2
RS_vs_Ctrl,18.10658361,group_2
RS_vs_Ctrl,18.07801316,group_2
RS_vs_Ctrl,18.04929773,group_2
RS_vs_Ctrl,18.04929773,group_2
RS_vs_Ctrl,17.93534247,group_2
RS_vs_Ctrl,17.87844159,group_2
RS_vs_Ctrl,17.87844159,group_2
RS_vs_Ctrl,17.86461806,group_2
RS_vs_Ctrl,17.76662687,group_2
RS_vs_Ctrl,17.76662687,group_2
RS_vs_Ctrl,17.73889138,group_2
RS_vs_Ctrl,17.71124235,group_2
RS_vs_Ctrl,17.71124235,group_2
RS_vs_Ctrl,17.62881,group_2
RS_vs_Ctrl,17.60150281,group_2
RS_vs_Ctrl,17.57428008,group_2
RS_vs_Ctrl,17.57428008,group_2
RS_vs_Ctrl,17.50636916,group_2
RS_vs_Ctrl,17.49311479,group_2
RS_vs_Ctrl,17.49311479,group_2
RS_vs_Ctrl,17.49311479,group_2
RS_vs_Ctrl,17.47966008,group_2
RS_vs_Ctrl,17.31958673,group_2
RS_vs_Ctrl,17.30661358,group_2
RS_vs_Ctrl,17.30661358,group_2
RS_vs_Ctrl,17.30639753,group_2
RS_vs_Ctrl,17.28029469,group_2
RS_vs_Ctrl,17.25405572,group_2
RS_vs_Ctrl,17.22789632,group_2
RS_vs_Ctrl,17.18859249,group_2
RS_vs_Ctrl,17.17581476,group_2
RS_vs_Ctrl,17.17581476,group_2
RS_vs_Ctrl,17.17560196,group_2
RS_vs_Ctrl,17.13674794,group_2
RS_vs_Ctrl,17.09785843,group_2
RS_vs_Ctrl,17.07217016,group_2
RS_vs_Ctrl,16.93225314,group_2
RS_vs_Ctrl,16.81967413,group_2
RS_vs_Ctrl,16.76982509,group_2
RS_vs_Ctrl,16.76982509,group_2
RS_vs_Ctrl,16.69590472,group_2
RS_vs_Ctrl,16.66539672,group_2
RS_vs_Ctrl,16.64698546,group_2
RS_vs_Ctrl,16.61048372,group_2
RS_vs_Ctrl,16.59815329,group_2
RS_vs_Ctrl,16.57414171,group_2
RS_vs_Ctrl,16.52593235,group_2
RS_vs_Ctrl,16.50193269,group_2
RS_vs_Ctrl,16.47800263,group_2
RS_vs_Ctrl,16.46586803,group_2
RS_vs_Ctrl,16.4064329,group_2
RS_vs_Ctrl,16.38277882,group_2
RS_vs_Ctrl,16.38258522,group_2
RS_vs_Ctrl,16.3589998,group_2
RS_vs_Ctrl,16.33567469,group_2
RS_vs_Ctrl,16.3354822,group_2
RS_vs_Ctrl,16.28864926,group_2
RS_vs_Ctrl,16.28864926,group_2
RS_vs_Ctrl,16.1957844,group_2
RS_vs_Ctrl,16.17273339,group_2
RS_vs_Ctrl,16.16123248,group_2
RS_vs_Ctrl,16.16123248,group_2
RS_vs_Ctrl,16.14974792,group_2
RS_vs_Ctrl,16.10397241,group_2
RS_vs_Ctrl,16.08118183,group_2
RS_vs_Ctrl,16.06422426,group_2
RS_vs_Ctrl,16.05845567,group_2
RS_vs_Ctrl,16.03579365,group_2
RS_vs_Ctrl,16.03579365,group_2
RS_vs_Ctrl,16.03579365,group_2
RS_vs_Ctrl,16.03579365,group_2
RS_vs_Ctrl,15.9737096,group_2
RS_vs_Ctrl,15.96818975,group_2
RS_vs_Ctrl,15.91210442,group_2
RS_vs_Ctrl,15.8898533,group_2
RS_vs_Ctrl,15.85677443,group_2
RS_vs_Ctrl,15.84571835,group_2
RS_vs_Ctrl,15.82347176,group_2
RS_vs_Ctrl,15.76301777,group_2
RS_vs_Ctrl,15.73564242,group_2
RS_vs_Ctrl,15.71405986,group_2
RS_vs_Ctrl,15.70302396,group_2
RS_vs_Ctrl,15.65991936,group_2
RS_vs_Ctrl,15.65974246,group_2
RS_vs_Ctrl,15.63819106,group_2
RS_vs_Ctrl,15.6166989,group_2
RS_vs_Ctrl,15.6166989,group_2
RS_vs_Ctrl,15.60597495,group_2
RS_vs_Ctrl,15.57389131,group_2
RS_vs_Ctrl,15.56322606,group_2
RS_vs_Ctrl,15.5525754,group_2
RS_vs_Ctrl,15.51011816,group_2
RS_vs_Ctrl,15.48897635,group_2
RS_vs_Ctrl,15.48897635,group_2
RS_vs_Ctrl,15.47842704,group_2
RS_vs_Ctrl,15.45719913,group_2
RS_vs_Ctrl,15.41543174,group_2
RS_vs_Ctrl,15.40498234,group_2
RS_vs_Ctrl,15.38412599,group_2
RS_vs_Ctrl,15.34258224,group_2
RS_vs_Ctrl,15.31157138,group_2
RS_vs_Ctrl,15.30126226,group_2
RS_vs_Ctrl,15.30126226,group_2
RS_vs_Ctrl,15.25999627,group_2
RS_vs_Ctrl,15.21928642,group_2
RS_vs_Ctrl,15.21911934,group_2
RS_vs_Ctrl,15.17829462,group_2
RS_vs_Ctrl,15.15804716,group_2
RS_vs_Ctrl,15.07775862,group_2
RS_vs_Ctrl,15.07775862,group_2
RS_vs_Ctrl,15.07759463,group_2
RS_vs_Ctrl,15.07759463,group_2
RS_vs_Ctrl,15.05777832,group_2
RS_vs_Ctrl,15.007896,group_2
RS_vs_Ctrl,14.99799162,group_2
RS_vs_Ctrl,14.97822202,group_2
RS_vs_Ctrl,14.91922472,group_2
RS_vs_Ctrl,14.91922472,group_2
RS_vs_Ctrl,14.91922472,group_2
RS_vs_Ctrl,14.8996621,group_2
RS_vs_Ctrl,14.88015071,group_2
RS_vs_Ctrl,14.86069036,group_2
RS_vs_Ctrl,14.86069036,group_2
RS_vs_Ctrl,14.82192196,group_2
RS_vs_Ctrl,14.81226145,group_2
RS_vs_Ctrl,14.80261352,group_2
RS_vs_Ctrl,14.80261352,group_2
RS_vs_Ctrl,14.78319767,group_2
RS_vs_Ctrl,14.7161882,group_2
RS_vs_Ctrl,14.68781108,group_2
RS_vs_Ctrl,14.66885024,group_2
RS_vs_Ctrl,14.6499383,group_2
RS_vs_Ctrl,14.6499383,group_2
RS_vs_Ctrl,14.6499383,group_2
RS_vs_Ctrl,14.64034598,group_2
RS_vs_Ctrl,14.63107505,group_2
RS_vs_Ctrl,14.63107505,group_2
RS_vs_Ctrl,14.61195229,group_2
RS_vs_Ctrl,14.59318667,group_2
RS_vs_Ctrl,14.55579968,group_2
RS_vs_Ctrl,14.49098281,group_2
RS_vs_Ctrl,14.44492983,group_2
RS_vs_Ctrl,14.44477932,group_2
RS_vs_Ctrl,14.42644037,group_2
RS_vs_Ctrl,14.40814793,group_2
RS_vs_Ctrl,14.38990182,group_2
RS_vs_Ctrl,14.38542214,group_2
RS_vs_Ctrl,14.32625469,group_2
RS_vs_Ctrl,14.31737716,group_2
RS_vs_Ctrl,14.28138829,group_2
RS_vs_Ctrl,14.28138829,group_2
RS_vs_Ctrl,14.26346161,group_2
RS_vs_Ctrl,14.26346161,group_2
RS_vs_Ctrl,14.24557989,group_2
RS_vs_Ctrl,14.22774294,group_2
RS_vs_Ctrl,14.1744991,group_2
RS_vs_Ctrl,14.16566385,group_2
RS_vs_Ctrl,14.15669503,group_2
RS_vs_Ctrl,14.14788195,group_2
RS_vs_Ctrl,14.12165228,group_2
RS_vs_Ctrl,14.10383715,group_2
RS_vs_Ctrl,14.05593155,group_2
RS_vs_Ctrl,14.03416037,group_2
RS_vs_Ctrl,14.03416037,group_2
RS_vs_Ctrl,14.03416037,group_2
RS_vs_Ctrl,13.99110211,group_2
RS_vs_Ctrl,13.98235291,group_2
RS_vs_Ctrl,13.96516865,group_2
RS_vs_Ctrl,13.96516865,group_2
RS_vs_Ctrl,13.90535494,group_2
RS_vs_Ctrl,13.89699124,group_2
RS_vs_Ctrl,13.88835931,group_2
RS_vs_Ctrl,13.88835931,group_2
RS_vs_Ctrl,13.86294361,group_2
RS_vs_Ctrl,13.82920036,group_2
RS_vs_Ctrl,13.82920036,group_2
RS_vs_Ctrl,13.82065241,group_2
RS_vs_Ctrl,13.79562098,group_2
RS_vs_Ctrl,13.79562098,group_2
RS_vs_Ctrl,13.79562098,group_2
RS_vs_Ctrl,13.74555656,group_2
RS_vs_Ctrl,13.72894907,group_2
RS_vs_Ctrl,13.72894907,group_2
RS_vs_Ctrl,13.69585419,group_2
RS_vs_Ctrl,13.69585419,group_2
RS_vs_Ctrl,13.69585419,group_2
RS_vs_Ctrl,13.66291848,group_2
RS_vs_Ctrl,13.6381863,group_2
RS_vs_Ctrl,13.62183709,group_2
RS_vs_Ctrl,13.59725328,group_2
RS_vs_Ctrl,13.56478954,group_2
RS_vs_Ctrl,13.55683038,group_2
RS_vs_Ctrl,13.54861573,group_2
RS_vs_Ctrl,13.53261254,group_2
RS_vs_Ctrl,13.53248044,group_2
RS_vs_Ctrl,13.53248044,group_2
RS_vs_Ctrl,13.50032488,group_2
RS_vs_Ctrl,13.50032488,group_2
RS_vs_Ctrl,13.46845263,group_2
RS_vs_Ctrl,13.45237706,group_2
RS_vs_Ctrl,13.43647005,group_2
RS_vs_Ctrl,13.43647005,group_2
RS_vs_Ctrl,13.38897393,group_2
RS_vs_Ctrl,13.37321643,group_2
RS_vs_Ctrl,13.35749596,group_2
RS_vs_Ctrl,13.34964958,group_2
RS_vs_Ctrl,13.29498198,group_2
RS_vs_Ctrl,13.27944481,group_2
RS_vs_Ctrl,13.27168983,group_2
RS_vs_Ctrl,13.2639439,group_2
RS_vs_Ctrl,13.24847915,group_2
RS_vs_Ctrl,13.2329241,group_2
RS_vs_Ctrl,13.22522334,group_2
RS_vs_Ctrl,13.21765757,group_2
RS_vs_Ctrl,13.18685363,group_2
RS_vs_Ctrl,13.18685363,group_2
RS_vs_Ctrl,13.17920638,group_2
RS_vs_Ctrl,13.15631778,group_2
RS_vs_Ctrl,13.15619293,group_2
RS_vs_Ctrl,13.08800296,group_2
RS_vs_Ctrl,13.07294551,group_2
RS_vs_Ctrl,13.05804568,group_2
RS_vs_Ctrl,13.05792268,group_2
RS_vs_Ctrl,13.0504242,group_2
RS_vs_Ctrl,13.03545305,group_2
RS_vs_Ctrl,13.00561356,group_2
RS_vs_Ctrl,13.00561356,group_2
RS_vs_Ctrl,13.00561356,group_2
RS_vs_Ctrl,12.99074499,group_2
RS_vs_Ctrl,12.97591038,group_2
RS_vs_Ctrl,12.9611096,group_2
RS_vs_Ctrl,12.94634256,group_2
RS_vs_Ctrl,12.94634256,group_2
RS_vs_Ctrl,12.91690918,group_2
RS_vs_Ctrl,12.90224263,group_2
RS_vs_Ctrl,12.88760934,group_2
RS_vs_Ctrl,12.88760934,group_2
RS_vs_Ctrl,12.80050195,group_2
RS_vs_Ctrl,12.68594192,group_2
RS_vs_Ctrl,12.68594192,group_2
RS_vs_Ctrl,12.67179489,group_2
RS_vs_Ctrl,12.65767938,group_2
RS_vs_Ctrl,12.64359528,group_2
RS_vs_Ctrl,12.62954249,group_2
RS_vs_Ctrl,12.62264274,group_2
RS_vs_Ctrl,12.5945468,group_2
RS_vs_Ctrl,12.58757093,group_2
RS_vs_Ctrl,12.58757093,group_2
RS_vs_Ctrl,12.57364233,group_2
RS_vs_Ctrl,12.57364233,group_2
RS_vs_Ctrl,12.55974452,group_2
RS_vs_Ctrl,12.55974452,group_2
RS_vs_Ctrl,12.5458774,group_2
RS_vs_Ctrl,12.53895532,group_2
RS_vs_Ctrl,12.53884191,group_2
RS_vs_Ctrl,12.53204087,group_2
RS_vs_Ctrl,12.53204087,group_2
RS_vs_Ctrl,12.53204087,group_2
RS_vs_Ctrl,12.51823483,group_2
RS_vs_Ctrl,12.51823483,group_2
RS_vs_Ctrl,12.50445917,group_2
RS_vs_Ctrl,12.49071379,group_2
RS_vs_Ctrl,12.49071379,group_2
RS_vs_Ctrl,12.49071379,group_2
RS_vs_Ctrl,12.43938087,group_2
RS_vs_Ctrl,12.43603317,group_2
RS_vs_Ctrl,12.42243773,group_2
RS_vs_Ctrl,12.40887199,group_2
RS_vs_Ctrl,12.3818292,group_2
RS_vs_Ctrl,12.3818292,group_2
RS_vs_Ctrl,12.34808103,group_2
RS_vs_Ctrl,12.32787644,group_2
RS_vs_Ctrl,12.32787644,group_2
RS_vs_Ctrl,12.30118515,group_2
RS_vs_Ctrl,12.30118515,group_2
RS_vs_Ctrl,12.29463941,group_2
RS_vs_Ctrl,12.28788279,group_2
RS_vs_Ctrl,12.20866897,group_2
RS_vs_Ctrl,12.20211389,group_2
RS_vs_Ctrl,12.19556585,group_2
RS_vs_Ctrl,12.19556585,group_2
RS_vs_Ctrl,12.16293078,group_2
RS_vs_Ctrl,12.15642471,group_2
RS_vs_Ctrl,12.14343344,group_2
RS_vs_Ctrl,12.11753401,group_2
RS_vs_Ctrl,12.10462568,group_2
RS_vs_Ctrl,12.09174483,group_2
RS_vs_Ctrl,12.07889136,group_2
RS_vs_Ctrl,12.06606518,group_2
RS_vs_Ctrl,12.0595574,group_2
RS_vs_Ctrl,12.05326622,group_2
RS_vs_Ctrl,12.04049438,group_2
RS_vs_Ctrl,12.04049438,group_2
RS_vs_Ctrl,12.02764523,group_2
RS_vs_Ctrl,12.01503173,group_2
RS_vs_Ctrl,12.01503173,group_2
RS_vs_Ctrl,12.00234075,group_2
RS_vs_Ctrl,11.98967655,group_2
RS_vs_Ctrl,11.96422164,group_2
RS_vs_Ctrl,11.96422164,group_2
RS_vs_Ctrl,11.96422164,group_2
RS_vs_Ctrl,11.91404425,group_2
RS_vs_Ctrl,11.88911306,group_2
RS_vs_Ctrl,11.87048303,group_2
RS_vs_Ctrl,11.86428599,group_2
RS_vs_Ctrl,11.86428599,group_2
RS_vs_Ctrl,11.86428599,group_2
RS_vs_Ctrl,11.8395624,group_2
RS_vs_Ctrl,11.8395624,group_2
RS_vs_Ctrl,11.8395624,group_2
RS_vs_Ctrl,11.8272392,group_2
RS_vs_Ctrl,11.81494163,group_2
RS_vs_Ctrl,11.81494163,group_2
RS_vs_Ctrl,11.8026696,group_2
RS_vs_Ctrl,11.79042305,group_2
RS_vs_Ctrl,11.76600602,group_2
RS_vs_Ctrl,11.76600602,group_2
RS_vs_Ctrl,11.75383539,group_2
RS_vs_Ctrl,11.75383539,group_2
RS_vs_Ctrl,11.7174741,group_2
RS_vs_Ctrl,11.7174741,group_2
RS_vs_Ctrl,11.69325934,group_2
RS_vs_Ctrl,11.67533592,group_2
RS_vs_Ctrl,11.66934091,group_2
RS_vs_Ctrl,11.66325392,group_2
RS_vs_Ctrl,11.6454223,group_2
RS_vs_Ctrl,11.62140669,group_2
RS_vs_Ctrl,11.62140669,group_2
RS_vs_Ctrl,11.62140669,group_2
RS_vs_Ctrl,11.62140669,group_2
RS_vs_Ctrl,11.62140669,group_2
RS_vs_Ctrl,11.59768398,group_2
RS_vs_Ctrl,11.5858589,group_2
RS_vs_Ctrl,11.57405792,group_2
RS_vs_Ctrl,11.57405792,group_2
RS_vs_Ctrl,11.56826297,group_2
RS_vs_Ctrl,11.55062416,group_2
RS_vs_Ctrl,11.55052792,group_2
RS_vs_Ctrl,11.53879876,group_2
RS_vs_Ctrl,11.48050849,group_2
RS_vs_Ctrl,11.48050849,group_2
RS_vs_Ctrl,11.46313607,group_2
RS_vs_Ctrl,11.45735695,group_2
RS_vs_Ctrl,11.45735695,group_2
RS_vs_Ctrl,11.41133286,group_2
RS_vs_Ctrl,11.39988455,group_2
RS_vs_Ctrl,11.39979081,group_2
RS_vs_Ctrl,11.39416901,group_2
RS_vs_Ctrl,11.3884592,group_2
RS_vs_Ctrl,11.38836564,group_2
RS_vs_Ctrl,11.37705672,group_2
RS_vs_Ctrl,11.37136404,group_2
RS_vs_Ctrl,11.36558387,group_2
RS_vs_Ctrl,11.34298587,group_2
RS_vs_Ctrl,11.34289306,group_2
RS_vs_Ctrl,11.27536101,group_2
RS_vs_Ctrl,11.27526931,group_2
RS_vs_Ctrl,11.26409225,group_2
RS_vs_Ctrl,11.25293733,group_2
RS_vs_Ctrl,11.23078462,group_2
RS_vs_Ctrl,11.20853771,group_2
RS_vs_Ctrl,11.18646903,group_2
RS_vs_Ctrl,11.17546725,group_2
RS_vs_Ctrl,11.15352847,group_2
RS_vs_Ctrl,11.13167567,group_2
RS_vs_Ctrl,11.12078135,group_2
RS_vs_Ctrl,11.10990833,group_2
RS_vs_Ctrl,11.09354983,group_2
RS_vs_Ctrl,11.08272997,group_2
RS_vs_Ctrl,11.07741647,group_2
RS_vs_Ctrl,11.0719312,group_2
RS_vs_Ctrl,11.06662804,group_2
RS_vs_Ctrl,11.0558606,group_2
RS_vs_Ctrl,11.02359599,group_2
RS_vs_Ctrl,11.02359599,group_2
RS_vs_Ctrl,10.9916063,group_2
RS_vs_Ctrl,10.99151915,group_2
RS_vs_Ctrl,10.97568097,group_2
RS_vs_Ctrl,10.97029597,group_2
RS_vs_Ctrl,10.95971509,group_2
RS_vs_Ctrl,10.94915459,group_2
RS_vs_Ctrl,10.94915459,group_2
RS_vs_Ctrl,10.93861443,group_2
RS_vs_Ctrl,10.92809454,group_2
RS_vs_Ctrl,10.92292824,group_2
RS_vs_Ctrl,10.90720117,group_2
RS_vs_Ctrl,10.90711535,group_2
RS_vs_Ctrl,10.90711535,group_2
RS_vs_Ctrl,10.89665593,group_2
RS_vs_Ctrl,10.88621656,group_2
RS_vs_Ctrl,10.88621656,group_2
RS_vs_Ctrl,10.87059494,group_2
RS_vs_Ctrl,10.8653977,group_2
RS_vs_Ctrl,10.8550181,group_2
RS_vs_Ctrl,10.84983573,group_2
RS_vs_Ctrl,10.83431828,group_2
RS_vs_Ctrl,10.82399795,group_2
RS_vs_Ctrl,10.80333197,group_2
RS_vs_Ctrl,10.79828293,group_2
RS_vs_Ctrl,10.78291249,group_2
RS_vs_Ctrl,10.78282862,group_2
RS_vs_Ctrl,10.77771493,group_2
RS_vs_Ctrl,10.77268981,group_2
RS_vs_Ctrl,10.7624865,group_2
RS_vs_Ctrl,10.70158761,group_2
RS_vs_Ctrl,10.701505,group_2
RS_vs_Ctrl,10.69143603,group_2
RS_vs_Ctrl,10.67135481,group_2
RS_vs_Ctrl,10.66134247,group_2
RS_vs_Ctrl,10.66134247,group_2
RS_vs_Ctrl,10.66134247,group_2
RS_vs_Ctrl,10.65642525,group_2
RS_vs_Ctrl,10.65634334,group_2
RS_vs_Ctrl,10.65134889,group_2
RS_vs_Ctrl,10.64145572,group_2
RS_vs_Ctrl,10.62156164,group_2
RS_vs_Ctrl,10.62148026,group_2
RS_vs_Ctrl,10.58199581,group_2
RS_vs_Ctrl,10.58191504,group_2
RS_vs_Ctrl,10.58191504,group_2
RS_vs_Ctrl,10.54264348,group_2
RS_vs_Ctrl,10.53287109,group_2
RS_vs_Ctrl,10.53287109,group_2
RS_vs_Ctrl,10.5231168,group_2
RS_vs_Ctrl,10.5231168,group_2
RS_vs_Ctrl,10.50366233,group_2
RS_vs_Ctrl,10.50366233,group_2
RS_vs_Ctrl,10.49396204,group_2
RS_vs_Ctrl,10.46978952,group_2
RS_vs_Ctrl,10.46496838,group_2
RS_vs_Ctrl,10.44572812,group_2
RS_vs_Ctrl,10.44572812,group_2
RS_vs_Ctrl,10.44085046,group_2
RS_vs_Ctrl,10.43126579,group_2
RS_vs_Ctrl,10.4216987,group_2
RS_vs_Ctrl,10.39785757,group_2
RS_vs_Ctrl,10.38827379,group_2
RS_vs_Ctrl,10.38827379,group_2
RS_vs_Ctrl,10.35986041,group_2
RS_vs_Ctrl,10.35042379,group_2
RS_vs_Ctrl,10.32690729,group_2
RS_vs_Ctrl,10.3222168,group_2
RS_vs_Ctrl,10.31753058,group_2
RS_vs_Ctrl,10.31284861,group_2
RS_vs_Ctrl,10.3034974,group_2
RS_vs_Ctrl,10.28484577,group_2
RS_vs_Ctrl,10.27554525,group_2
RS_vs_Ctrl,10.23851079,group_2
RS_vs_Ctrl,10.20174233,group_2
RS_vs_Ctrl,10.20174233,group_2
RS_vs_Ctrl,10.20174233,group_2
RS_vs_Ctrl,10.20174233,group_2
RS_vs_Ctrl,10.20166725,group_2
RS_vs_Ctrl,10.18345695,group_2
RS_vs_Ctrl,10.1244056,group_2
RS_vs_Ctrl,10.11081877,group_2
RS_vs_Ctrl,10.10183019,group_2
RS_vs_Ctrl,10.09293107,group_2
RS_vs_Ctrl,10.08837726,group_2
